Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2022-11-07,364.5674138970389,367.3279143145692,362.4632749806646,366.7294921875,68286900,7,0,45,11,2022
2022-11-08,367.8490532672433,371.7195325319543,364.5770255034541,368.7080993652344,84641100,8,1,45,11,2022
2022-11-09,366.7101123939829,367.8780309635775,360.6100133208023,361.1119384765625,78495500,9,2,45,11,2022
2022-11-10,374.5476013494084,381.2944009586985,372.2214843825338,380.9565734863281,141455800,10,3,45,11,2022
2022-11-11,381.8252664958306,385.4544450495785,379.91415087228575,384.6436767578125,93839900,11,4,45,11,2022
2022-11-14,382.858035785753,386.25554515730494,381.09169498505867,381.3716125488281,71903500,14,0,46,11,2022
2022-11-15,387.191806818122,388.3114476524272,380.7635408563061,384.6243591308594,93194500,15,1,46,11,2022
2022-11-16,382.9738947537852,383.9390993909444,381.053146951665,381.690185546875,68508500,16,2,46,11,2022
2022-11-17,376.87377515035627,381.2075637799826,376.5649320685598,380.5222473144531,74496300,17,3,46,11,2022
2022-11-18,383.9004610702652,383.9680324603837,379.3640172076814,382.2499694824219,92922500,18,4,46,11,2022
2022-11-21,380.9083548073818,382.0472891580128,378.9972391087504,380.8600769042969,51243200,21,0,47,11,2022
2022-11-22,382.8290520104278,386.14935772947246,381.4005387968891,385.9852600097656,60429000,22,1,47,11,2022
2022-11-23,385.64753181894014,388.9099284662103,385.4158921133338,388.4176940917969,68261600,23,2,47,11,2022
2022-11-25,387.8481167373432,388.89055410722,387.5682286365076,388.3307189941406,30545400,25,4,47,11,2022
2022-11-28,385.2034988204434,386.86365190438426,381.36197392293786,382.1341552734375,67881600,28,0,48,11,2022
2022-11-29,382.2692285027737,383.4757341216509,379.6149161412439,381.477783203125,52310000,29,1,48,11,2022
2022-11-30,381.72869292358286,393.4945373535156,379.7886520373249,393.4945373535156,144566700,30,2,48,11,2022
2022-12-01,394.5466972820921,395.73390961499217,390.6665851626051,393.205078125,76398200,1,3,48,12,2022
2022-12-02,388.2535167100445,393.6682999081451,388.1473583519817,392.7513732910156,85342700,2,4,48,12,2022
2022-12-05,389.8944034946739,390.8402851353554,384.3155221773021,385.6860961914063,77289800,5,0,49,12,2022
2022-12-06,385.5220456732051,386.0721899251084,378.0127548417575,380.1265258789063,77972200,6,1,49,12,2022
2022-12-07,379.2675122001918,381.8735765008698,378.3312625246142,379.4798583984375,65927900,7,2,49,12,2022
2022-12-08,381.3909352914933,383.5336610884183,379.58597806260593,382.45263671875,60737900,8,3,49,12,2022
2022-12-09,381.1979158148188,383.784657132719,379.47019129363366,379.5956726074219,81447700,9,4,49,12,2022
2022-12-12,380.3966832298602,385.06829833984375,379.7210578387601,385.06829833984375,75405800,12,0,50,12,2022
2022-12-13,395.9462139503626,396.2068085763035,385.1841890472731,387.9832763671875,123782500,13,1,50,12,2022
2022-12-14,387.6357793225075,391.3904391039446,382.52020706717934,385.502685546875,108111300,14,2,50,12,2022
2022-12-15,380.58012032923136,381.49707638111954,374.3931854416408,376.0726318359375,117705900,15,3,50,12,2022
2022-12-16,373.4846696225964,374.8421551302672,369.4703889362724,371.6326599121094,119858000,16,4,50,12,2022
2022-12-19,371.8265816496415,372.16596040837743,366.79416487545245,368.4813232421875,79878100,19,0,51,12,2022
2022-12-20,367.71534345144414,370.62425360727593,366.3772400452072,368.9855651855469,74427200,20,1,51,12,2022
2022-12-21,371.6133097700416,375.6470024759306,371.0703155203034,374.5028381347656,78167400,21,2,51,12,2022
2022-12-22,371.4193664689594,374.4834223249137,363.3907749039536,369.1601257324219,100120900,22,3,51,12,2022
2022-12-23,368.12260493626457,371.4290699727955,366.5517980559523,371.28363037109375,59857300,23,4,51,12,2022
2022-12-27,371.1672979500218,371.5163530122188,368.1226240385624,369.8194885253906,51638200,27,1,52,12,2022
2022-12-28,369.751544912614,371.7490237119467,364.9906548184755,365.2233581542969,70911500,28,2,52,12,2022
2022-12-29,368.10323245232166,372.67991944800855,367.56991444421857,371.7975463867188,66970900,29,3,52,12,2022
2022-12-30,369.08254778752337,370.9636158642574,366.93962925835154,370.8181762695313,84022200,30,4,52,12,2022
2023-01-03,372.6992787586912,374.69672812801167,366.3578460279055,369.257080078125,74850700,3,1,1,1,2023
2023-01-04,371.5454127025299,374.163443833952,368.4619748568753,372.1078186035156,85934100,4,2,1,1,2023
2023-01-05,370.1298172705482,370.246168969846,367.2597001876422,367.8608703613281,76970500,5,3,1,1,2023
2023-01-06,370.99271645676,377.4311189189253,367.8898964963994,376.296630859375,104189600,6,4,1,1,2023
2023-01-09,378.5171415271556,381.7460488864567,375.8991397236085,376.0833435058594,73978100,9,0,2,1,2023
2023-01-10,375.4917955584726,378.7885542752673,374.54154098152384,378.7206726074219,65358100,10,1,2,1,2023
2023-01-11,380.3206886372772,383.5883602273475,379.49649136124,383.5107727050781,68881100,11,2,2,1,2023
2023-01-12,384.6258090797848,386.3905254134234,380.5048530375986,384.906982421875,90157700,12,3,2,1,2023
2023-01-13,381.6684361901532,386.98205655853417,381.39693906715365,386.4002685546875,63903900,13,4,2,1,2023
2023-01-17,386.38087675294776,388.0777411267566,385.0039794981748,385.6924133300781,62677300,17,1,3,1,2023
2023-01-18,386.89480690750094,387.9710896015496,379.3995034445503,379.6031188964844,99632300,18,2,3,1,2023
2023-01-19,377.5377707341088,379.2055472159111,375.5015571242407,376.8396606445313,86958900,19,3,3,1,2023
2023-01-20,378.2553030012775,384.01494767738205,376.5875266036351,383.85980224609375,91806400,20,4,3,1,2023
2023-01-23,384.6742627059418,390.4242010841149,383.70462603140487,388.4655456542969,84178800,23,0,4,1,2023
2023-01-24,386.7687173884597,388.9697821912986,385.56637726949504,388.0486450195313,59524900,24,1,4,1,2023
2023-01-25,383.9276958720154,388.53347058894747,381.6102497581479,388.194091796875,84800300,25,2,4,1,2023
2023-01-26,390.8897033106073,392.625361536423,387.8838231940515,392.4605102539063,72287400,26,3,4,1,2023
2023-01-27,391.4035880003109,395.766953530763,391.1902667240724,393.36224365234375,68346200,27,4,4,1,2023
2023-01-30,390.569677296304,392.8289475307978,388.1262033000586,388.4267883300781,74202000,30,0,5,1,2023
2023-01-31,388.9503771506525,394.18640945210655,388.6012925487081,394.137939453125,86811800,31,1,5,1,2023
2023-02-01,392.9065462137396,401.1096954061681,390.1333989804516,398.3268127441406,101459200,1,2,5,2,2023
2023-02-02,402.26346761931126,405.6087260745303,400.343605889328,404.1251831054688,101654500,2,3,5,2,2023
2023-02-03,399.0928089907834,404.3094597358688,398.6079905883177,399.8297424316406,94736800,3,4,5,2,2023
2023-02-06,397.3474357882551,398.80189085366464,395.70874738061656,397.3861999511719,60295300,6,0,6,2,2023
2023-02-07,396.4553845569575,403.8440120683523,395.1948685823552,402.58349609375,90990700,7,1,6,2,2023
2023-02-08,400.58610670599904,401.9435924799116,397.48325671622416,398.181396484375,76227500,8,2,6,2,2023
2023-02-09,401.8272105129332,401.98235595983147,393.4883276857042,394.7294616699219,78694900,9,3,6,2,2023
2023-02-10,393.5367735557989,396.0384530460212,392.712605956716,395.6506042480469,70769700,10,4,6,2,2023
2023-02-13,396.3099425694545,400.4308988497679,395.8445062662242,400.2951354980469,64913500,13,0,7,2,2023
2023-02-14,398.75338583025,402.4476992787752,396.1062965854902,400.1109008789063,88389300,14,1,7,2,2023
2023-02-15,397.8904615307759,401.4878057256822,397.0371764235173,401.4102478027344,61555700,15,2,7,2,2023
2023-02-16,396.37779444924473,400.3726929143646,395.74753651312,395.8832702636719,76431500,16,3,7,2,2023
2023-02-17,393.730711129276,395.1366963059818,391.7817317194485,394.894287109375,89257800,17,4,7,2,2023
2023-02-21,390.8218412159292,391.88844770957473,386.7105902851168,386.9723815917969,82655900,21,1,8,2,2023
2023-02-22,387.389281516952,388.9504121435248,384.9651895305076,386.4390563964844,83742300,22,2,8,2,2023
2023-02-23,389.3673265707917,389.9879082874551,384.2185578536453,388.4946594238281,96242400,23,3,8,2,2023
2023-02-24,383.41379197815615,385.1882142813148,381.68783967804217,384.3446350097656,108194400,24,4,8,2,2023
2023-02-27,387.7286633753405,389.1055606545403,384.70340128692055,385.6536560058594,80444700,27,0,9,2,2023
2023-02-28,385.168820323984,387.156563842999,384.12159605361234,384.228271484375,96438600,28,1,9,2,2023
2023-03-01,383.4040947317888,384.6452286653994,381.4357331904151,382.7544250488281,99706800,1,2,9,3,2023
2023-03-02,380.7569899304116,386.5845168492611,380.4176111158105,385.7312316894531,85127800,2,3,9,3,2023
2023-03-03,387.5734971746838,392.1695954929354,386.9141512863153,391.91748046875,90120000,3,4,9,3,2023
2023-03-06,392.7513716819784,395.0785236609956,391.74297072143537,392.1889953613281,72795900,6,0,10,3,2023
2023-03-07,392.1404742387453,392.382883405712,385.5566329784596,386.17718505859375,108310600,7,1,10,3,2023
2023-03-08,386.2936193139277,387.5735174019799,384.5482553177289,386.8075256347656,74746600,8,2,10,3,2023
2023-03-09,387.6025497473549,389.2897376608657,378.6722043769891,379.6709289550781,111945300,9,3,10,3,2023
2023-03-10,379.1182772501416,381.22240209446096,372.6508164625381,374.1925354003906,189253000,10,4,10,3,2023
2023-03-13,370.21701151974185,378.53651154881794,369.0922293194743,373.6592102050781,157790000,13,0,11,3,2023
2023-03-14,378.64315157224377,381.5035918263972,375.2978929421976,379.8358154296875,149752400,14,1,11,3,2023
2023-03-15,374.1731517764956,377.6638205167476,372.0593211039184,377.460205078125,172996900,15,2,11,3,2023
2023-03-16,375.0749199983388,384.4319093478442,374.56101366986553,384.0828247070313,143254200,16,3,11,3,2023
2023-03-17,382.7357177577169,383.8842487131921,378.190219218341,379.5918273925781,140553400,17,4,11,3,2023
2023-03-20,380.3802072336344,383.6603789055279,379.6696900108786,383.2418212890625,93055800,20,0,12,3,2023
2023-03-21,386.6485308417044,388.7606860233749,385.03278722846005,388.2740173339844,91524200,21,1,12,3,2023
2023-03-22,388.0988223305706,391.7585506628943,381.6163918468753,381.6553039550781,111746600,22,2,12,3,2023
2023-03-23,384.5558945656442,388.64392379045967,379.9422844977912,382.6871032714844,119351300,23,3,12,3,2023
2023-03-24,381.3925803717877,385.2859305548855,379.0176343837858,385.1983337402344,107682400,24,4,12,3,2023
2023-03-27,387.50509334943473,388.2837811167207,385.0133519019217,385.9185485839844,74010400,27,0,13,3,2023
2023-03-28,385.2177273330947,385.9185314405702,383.1931986358876,385.0522766113281,62871700,28,1,13,3,2023
2023-03-29,389.2668345842544,390.89232117598993,388.0501627863361,390.6489868164063,77497900,29,2,13,3,2023
2023-03-30,393.3159570384506,393.5690343002808,391.04809367419375,392.9363708496094,69840000,30,3,13,3,2023
2023-03-31,393.8707429800372,398.7763721310508,393.7636604126328,398.4746398925781,112062600,31,4,13,3,2023
2023-04-03,397.94902738068726,400.40182709214633,397.5499554566975,399.9930419921875,67391100,3,0,14,4,2023
2023-04-04,400.64510044740217,400.937119463949,396.3818782593378,397.7737731933594,66601500,4,1,14,4,2023
2023-04-05,397.0340319992732,397.8029768034904,395.05815841671335,396.7322998046875,65200200,5,2,14,4,2023
2023-04-06,395.9244481388538,398.5622139105367,394.86351392490366,398.2799377441406,63743300,6,3,14,4,2023
2023-04-10,395.76870848447066,398.7666043298066,395.1457879905192,398.688720703125,63681000,10,0,15,4,2023
2023-04-11,399.321447963788,400.2169018199788,398.0171792922732,398.79583740234375,59297900,11,1,15,4,2023
2023-04-12,400.8884746417839,401.1804936873702,396.5765970407877,397.1703186035156,86420400,12,2,15,4,2023
2023-04-13,398.2701751757108,402.8059308530377,397.1119013371023,402.44580078125,85814800,13,3,15,4,2023
2023-04-14,401.8034120698837,404.0226201667192,399.12673420421424,401.4627380371094,78161500,14,4,15,4,2023
2023-04-17,401.375142932577,402.922745849714,400.1292722361705,402.9032897949219,66436400,17,0,16,4,2023
2023-04-18,404.49951352874814,404.6357950124813,401.7741808930647,403.1660461425781,63560000,18,1,16,4,2023
2023-04-19,401.2291709411652,404.0129018327114,401.1707730695874,403.0979919433594,55227300,19,2,16,4,2023
2023-04-20,400.2460747316484,402.6697051216665,399.3311351746603,400.8982238769531,75840400,20,3,16,4,2023
2023-04-21,401.1999434000945,401.676869218609,399.23381255472265,401.2096862792969,73457400,21,4,16,4,2023
2023-04-24,401.0052541700854,402.0564751654656,399.6523306697582,401.6282043457031,64332100,24,0,17,4,2023
2023-04-25,399.6328564326876,400.19740875860384,395.1944402671053,395.2528381347656,97766700,25,1,17,4,2023
2023-04-26,395.8757965908664,396.965929748478,393.0141822001858,393.5787048339844,80447000,26,2,17,4,2023
2023-04-27,396.1483038402599,401.6865957714885,395.8952266224853,401.4140625,92968400,27,3,17,4,2023
2023-04-28,400.518589610738,404.8499528400004,400.4601917441596,404.8402099609375,89335600,28,4,17,4,2023
2023-05-01,404.3924851893981,406.4851546297592,404.1978058305228,404.4314270019531,62122300,1,0,18,5,2023
2023-05-02,403.71116487366527,403.7598495686788,396.9464873945353,399.8859558105469,103998500,2,1,18,5,2023
2023-05-03,400.39205661662845,402.8351429837371,396.8977789324591,397.14111328125,91531800,3,2,18,5,2023
2023-05-04,396.0801814754647,396.4111126273496,392.97523278984136,394.32818603515625,94901900,4,3,18,5,2023
2023-05-05,398.007388135648,402.68913851614656,397.7445977387526,401.6282043457031,87844000,5,4,18,5,2023
2023-05-08,401.9591993693457,402.2219898080054,400.3142565738112,401.7353210449219,50046800,8,0,19,5,2023
2023-05-09,400.1682206264883,401.102616238175,399.7399497828192,399.9735412597656,49220100,9,1,19,5,2023
2023-05-10,402.8449131056442,403.4873193943634,397.96848292085406,401.8423767089844,96142900,10,2,19,5,2023
2023-05-11,400.9663469272877,401.4335298607705,399.0391282149725,401.14154052734375,70157100,11,3,19,5,2023
2023-05-12,402.3971910059802,402.61132643811567,398.16316705924265,400.615966796875,70439400,12,4,19,5,2023
2023-05-15,401.2291630110443,402.406893003121,399.2922309995601,401.99810791015625,54289400,15,0,20,5,2023
2023-05-16,400.8787656489812,401.8131910291643,399.3019636627888,399.3117065429688,57705500,16,1,20,5,2023
2023-05-17,401.355688524903,404.77208264872,399.6912898643818,404.1589050292969,87287000,17,2,20,5,2023
2023-05-18,403.8376483441255,408.4804863735137,403.6137997708998,408.0522155761719,97177200,18,3,20,5,2023
2023-05-19,408.9671868803819,409.5025105667965,406.222368293831,407.45849609375,103679700,19,4,20,5,2023
2023-05-22,407.4780287520287,409.181369391635,406.2224150491688,407.6240234375,60745400,22,0,21,5,2023
2023-05-23,405.95958598697865,407.5558737234484,402.65024447213256,403.04931640625,86383500,23,1,21,5,2023
2023-05-24,401.4238278509022,401.81315687426667,398.95154251149256,400.1292724609375,89213700,24,2,21,5,2023
2023-05-25,403.6819266317973,405.0640787508319,401.4140636557991,403.5943298339844,90961600,25,3,21,5,2023
2023-05-26,404.25624235388847,409.5512006195042,404.1783884252335,408.8211975097656,93830000,26,4,21,5,2023
2023-05-30,410.77757830912685,411.3129019931037,407.5752899727328,408.9768981933594,72216000,30,1,22,5,2023
2023-05-31,407.127603919282,408.04254353572287,405.1225310672273,406.7090759277344,110811800,31,2,22,5,2023
2023-06-01,406.9426522757968,411.6438888093061,405.6773254680984,410.5732116699219,88865000,1,3,22,6,2023
2023-06-02,413.18173205792607,417.30867318618937,412.6464083620261,416.5105590820313,91366700,2,4,22,6,2023
2023-06-05,416.86099453088,418.1652632515136,415.00191629137805,415.7124633789063,65460200,5,0,23,6,2023
2023-06-06,415.2939205332162,417.1529690023909,414.6320284640855,416.6176452636719,64022200,6,1,23,6,2023
2023-06-07,417.01668496272606,418.1652159848775,414.7487921488518,415.1770629882813,85373300,7,2,23,6,2023
2023-06-08,415.2452070178747,418.1457632344052,414.4665489603408,417.6882934570313,61952800,8,3,23,6,2023
2023-06-09,418.4961420085672,420.4720157510119,417.4352078024171,418.437744140625,85742800,9,4,23,6,2023
2023-06-12,419.4306081202979,422.31167880011793,418.7006049960801,422.2337951660156,76104300,12,0,24,6,2023
2023-06-13,423.7132181007548,425.6696059560719,423.0416129596479,425.0174865722656,95899700,13,1,24,6,2023
2023-06-14,425.3582003938964,427.3535302466709,422.0293733088503,425.5236511230469,100612100,14,2,24,6,2023
2023-06-15,424.6962888755832,432.0644600219507,424.5989789000315,430.7991333007813,110303100,15,3,24,6,2023
2023-06-16,432.8097068830916,433.3861055747919,428.8530591628444,429.3317565917969,114121300,16,4,24,6,2023
2023-06-20,427.3680749390013,428.266854946588,425.0038357091989,427.1042785644531,76160400,20,1,25,6,2023
2023-06-21,426.1078384827623,426.91869638194686,424.3199977362642,424.91595458984375,76982300,21,2,25,6,2023
2023-06-22,423.94877074517865,426.5572185867041,423.60683122872587,426.4497680664063,70637200,22,3,25,6,2023
2023-06-23,422.9521929181988,425.0331072723741,422.5028029522913,423.2257385253906,92074500,23,4,25,6,2023
2023-06-26,422.6493793538192,424.5935061786807,421.2523437943885,421.49658203125,72823600,26,0,26,6,2023
2023-06-27,422.3856167786235,426.74281861737984,421.9264476964196,426.1175842285156,72813700,27,1,26,6,2023
2023-06-28,425.0233763190897,427.3583082207874,424.3981419236852,426.33251953125,75636000,28,2,26,6,2023
